17,2016,1,4,1,1,2,28500
17,2001,2,4,1,1,2,12500
17,2009,2,4,1,1,2,35000
12,2005,2,4,1,1,2,4700
20,2013,1,4,2,1,1,6930
4,2017,2,4,1,1,2,13500
13,2006,1,4,1,1,2,16500
9,2010,2,4,1,1,2,29900
10,2004,3,4,2,2,2,11500
19,2008,3,4,2,2,2,13000
12,2011,2,4,2,2,2,25000
2,1998,3,4,2,2,2,12000
27,2018,2,4,1,1,2,17500
24,2016,2,4,1,1,2,18000
23,2019,2,4,2,1,2,15000
18,2004,2,4,1,1,2,85000
16,2013,2,4,1,1,2,55800
15,2014,1,4,1,1,2,78500
14,2006,2,4,1,1,2,25500
13,2014,2,4,1,1,2,29800
13,2002,1,4,2,1,2,9600
8,2011,1,4,1,1,2,25500
8,2004,1,4,2,1,2,7500
28,2021,2,4,1,1,2,22900
5,2002,3,4,1,1,2,16500
4,2016,1,4,2,1,2,8000
1,2014,1,4,1,1,2,29500
11,2019,2,4,2,1,2,15000
9,2012,2,4,1,1,2,25000
2,1997,1,4,2,1,2,9300
20,2019,1,4,2,1,2,8900
19,2014,2,4,2,1,2,14400
26,2017,1,4,1,1,2,17500
9,2021,2,4,2,1,2,27000
17,1992,1,4,1,1,2,5000
2,2014,3,4,2,1,2,26000
17,2012,1,4,2,1,2,18000
10,1990,4,4,1,2,2,6100
26,2008,1,4,1,1,2,9500
13,2015,1,4,1,1,2,27000
4,2016,1,4,2,2,2,8000
10,2009,1,4,1,1,2,9500
13,2014,1,4,1,1,2,26000
8,2002,1,4,1,1,2,9500
2,1995,1,4,2,1,2,8800
5,2013,1,4,2,1,2,19500
12,2017,3,4,2,1,2,22600
26,2018,1,4,2,1,2,20200
10,2016,1,4,1,1,2,15490
17,2013,1,4,1,1,2,22000
15,2014,1,4,1,1,2,78500
26,2020,2,4,2,1,2,16900
12,2012,3,4,1,1,2,16800
19,2005,3,4,1,1,2,14000
2,1999,3,4,2,2,2,14900
10,1990,4,4,1,2,2,6100
10,2013,3,4,2,1,2,23800
26,2008,3,4,1,1,2,23800
28,2017,3,4,2,1,1,23900
12,2008,3,4,1,1,2,23000
5,2009,3,4,1,1,1,27500
